Design,Sample,Recipe,Area,Delay,QoR
pci_orig,441,"st; rwz; f; rf; rwz; rf; rs; rwz; rw; f; rs; rwz; rfz; rs; f; b; f; f; f; rs;",11189.51,628.91,7026692
pci_orig,442,"b; rwz; rwz; rf; f; rf; f; st; rf; b; rfz; f; st; st; st; rs; f; f; b; b;",11247.38,491.97,5522277
pci_orig,443,"st; rf; b; f; rwz; st; st; rwz; rs; rw; rs; f; rf; rw; st; rf; st; rs; f; rf;",11769.61,422.46,4966518
pci_orig,444,"st; b; rw; rf; b; rfz; rs; f; st; rf; st; rf; f; rs; st; rs; rfz; st; f; f;",11652.23,470.31,5476440
pci_orig,445,"b; rs; st; f; rfz; rs; b; rfz; st; b; rf; rs; rwz; rf; rfz; rfz; rf; rs; rf; rf;",11840.39,436.17,5162240
pci_orig,446,"b; rs; rwz; st; rwz; st; rs; rs; rs; f; b; rs; rf; rs; rf; rwz; rw; rw; rf; rw;",12156.80,436.36,5300016
pci_orig,447,"st; rf; f; st; rfz; f; f; rw; b; rw; rf; st; rf; rwz; rf; rwz; rwz; rfz; rwz; rs;",11910.03,479.52,5704890
pci_orig,448,"b; st; rw; rw; rs; rf; rw; rw; rwz; rf; rw; b; st; rs; b; rfz; f; rs; rs; rs;",11513.54,437.15,5031181
pci_orig,449,"st; rwz; rfz; rwz; rwz; f; rs; rf; f; rfz; rfz; rf; rw; rfz; st; rwz; rf; rf; rfz; f;",11431.74,557.98,6367067
pci_orig,450,"b; rs; rwz; rwz; f; f; st; rf; b; rfz; rfz; rw; st; rwz; rw; rw; f; rfz; f; rfz;",11713.30,486.35,5692518
pci_orig,451,"b; rf; rfz; rw; rwz; st; rfz; b; rw; rs; rf; rw; rf; f; rw; f; rw; f; rfz; rw;",11845.83,425.35,5034125
pci_orig,452,"b; rs; rf; st; rw; rf; rwz; rf; st; st; rw; rfz; b; rf; rf; b; f; rwz; st; rw;",11329.43,581.73,6582149
pci_orig,453,"st; rs; rwz; st; rf; b; st; rwz; rwz; f; rw; b; b; rf; rfz; rwz; rwz; rw; rf; rw;",11222.53,503.76,5644666
pci_orig,454,"st; rw; rf; rs; rfz; rs; st; st; rfz; rwz; b; rs; rfz; rwz; rfz; rwz; rs; rf; rw; rwz;",12204.91,457.87,5577228
pci_orig,455,"st; f; b; rs; b; rs; rw; rwz; rf; st; st; rs; rfz; rw; rfz; rwz; rs; b; f; f;",11508.09,417.74,4798836
pci_orig,456,"st; rfz; rw; f; rs; f; st; f; st; rwz; rs; f; rwz; rwz; rf; rw; rs; rwz; st; rwz;",11823.48,445.36,5261235
pci_orig,457,"b; f; f; st; b; rs; b; st; rfz; f; f; rfz; f; rs; rf; rfz; rw; b; rs; rfz;",11926.39,470.31,5605220
pci_orig,458,"st; rs; rw; f; b; rs; st; b; b; rw; f; rwz; b; st; rs; rf; rwz; rf; rw; b;",11646.45,427.93,4972842
pci_orig,459,"b; b; rf; rs; rfz; rf; st; rfz; st; rfz; rs; st; rw; rs; rw; rfz; rw; f; rf; rs;",12005.20,470.31,5642350
pci_orig,460,"b; f; rwz; rf; rw; rw; rw; rw; rs; rw; rw; rfz; st; rfz; st; rfz; rs; rwz; b; rwz;",11595.01,432.16,5009040
pci_orig,461,"st; rwz; f; st; rwz; rs; rw; rw; b; f; rs; rs; rw; rw; b; f; st; st; st; b;",11141.17,616.90,6862856
pci_orig,462,"st; f; rf; rs; rwz; rw; rw; rw; f; f; b; st; rfz; rwz; f; st; rs; f; st; st;",11538.06,425.51,4903650
pci_orig,463,"b; rw; rs; rs; rs; rf; rw; rwz; rf; rf; rw; b; rw; rs; b; rf; rfz; st; rf; rf;",11565.19,452.03,5227380
pci_orig,464,"st; f; rwz; rf; f; rfz; rs; rfz; rw; rw; f; f; rs; f; rw; b; rfz; rfz; b; rfz;",11304.07,629.13,7110216
pci_orig,465,"st; rs; st; rwz; rfz; rw; rwz; rwz; rs; rwz; b; rf; b; rs; rs; rf; st; rw; rwz; f;",11536.79,433.32,4995088
pci_orig,466,"b; rwz; rwz; f; f; f; st; rw; rfz; rwz; rw; rfz; rw; b; b; st; st; rs; st; rs;",11478.47,527.63,6048906
pci_orig,467,"st; rf; b; rf; f; rfz; rw; f; rs; st; rwz; st; rw; rwz; rw; rf; b; rfz; rs; rs;",11419.35,514.52,5869366
pci_orig,468,"st; rf; f; rfz; rw; b; rs; st; rfz; rwz; f; rf; b; rwz; rf; b; b; rs; f; rs;",11752.23,445.93,5229640
pci_orig,469,"b; rwz; rs; st; f; rs; rfz; rf; rfz; rw; rwz; rf; rwz; rw; b; b; st; b; b; rfz;",11714.27,419.03,4908166
pci_orig,470,"b; rf; rf; rwz; rw; st; rf; b; rs; rs; rf; rfz; f; rs; rf; f; rfz; rf; st; b;",11711.00,424.76,4965464
pci_orig,471,"st; rfz; rs; rf; rf; st; rf; f; rw; rf; rf; f; st; rwz; st; rw; rfz; rs; rw; f;",11759.40,445.18,5232755
pci_orig,472,"st; f; rfz; b; rf; b; b; st; rs; rfz; st; rf; rfz; st; rfz; b; rf; rf; rwz; rf;",11834.80,436.52,5159624
pci_orig,473,"b; f; st; rs; b; rfz; f; rf; rwz; rs; st; rfz; rw; rfz; rs; st; rf; rfz; rwz; rf;",11551.35,454.86,5244154
pci_orig,474,"b; rfz; rw; b; rs; rs; st; b; b; b; f; rwz; f; rfz; st; rfz; st; st; rw; rs;",11627.27,440.41,5115880
pci_orig,475,"b; rs; f; b; f; rf; f; rw; rwz; rfz; f; rwz; f; rfz; rfz; f; b; st; rfz; rs;",11628.33,483.01,5616324
pci_orig,476,"b; rw; f; rs; f; rs; rs; rw; rs; rs; rfz; rwz; rs; f; rf; f; rw; f; st; rs;",11671.01,429.17,5006859
pci_orig,477,"b; rfz; rwz; rfz; st; rf; b; rf; rfz; rw; st; rfz; st; st; b; f; rwz; rs; b; st;",11772.76,407.70,4791204
pci_orig,478,"st; rs; rwz; rw; rwz; b; st; rf; rwz; rw; b; rs; f; rs; rs; st; rfz; rs; st; rw;",11700.47,437.15,5112900
pci_orig,479,"b; rs; rfz; st; rw; b; b; rf; b; b; st; rfz; rf; rf; rw; b; rs; st; st; st;",11800.41,470.31,5546000
pci_orig,480,"b; rf; b; f; rw; f; st; b; rs; b; b; b; st; st; rw; f; f; f; f; b;",11729.38,619.87,7260251
pci_orig,481,"st; rs; rf; rs; rf; rf; rs; f; f; b; rf; b; rf; st; st; rs; rs; rw; rf; b;",12065.80,465.75,5610225
pci_orig,482,"st; st; rf; f; rw; st; f; f; rf; rs; st; rfz; rs; rw; rwz; st; b; rfz; rs; rf;",11257.22,631.87,7103167
pci_orig,483,"st; rw; rw; rf; rs; rs; st; rs; f; rwz; b; rwz; rw; rwz; rf; rf; rfz; st; rw; rf;",11670.35,433.55,5053110
pci_orig,484,"b; rw; b; rs; rw; rwz; rs; rf; rfz; rw; rfz; rwz; b; st; f; f; rf; st; b; rfz;",11789.37,414.18,4880646
pci_orig,485,"st; f; rwz; f; b; f; rs; b; f; rfz; rw; rwz; rfz; f; b; rfz; rw; b; b; b;",11467.32,624.28,7155408
pci_orig,486,"st; rw; rs; st; f; rs; rs; rwz; f; f; rw; st; b; rwz; rs; st; rwz; b; rs; b;",11097.41,616.23,6835752
pci_orig,487,"b; rw; rw; rwz; b; rfz; rfz; f; rs; rwz; st; rs; rf; rwz; f; st; rfz; rs; rw; b;",11582.13,483.01,5594106
pci_orig,488,"b; rfz; st; rf; rf; rs; rwz; rfz; st; f; f; b; rf; rs; rs; rf; rf; f; b; rwz;",11858.78,411.15,4873638
pci_orig,489,"b; f; rfz; rwz; rfz; rwz; f; rfz; rs; f; f; rwz; f; rs; b; rw; b; b; f; rw;",11842.81,421.01,4985482
pci_orig,490,"b; b; f; f; f; rfz; f; f; f; f; st; st; rfz; rw; st; rwz; rfz; st; rw; rw;",11516.02,439.78,5055524
pci_orig,491,"st; rwz; rs; rs; st; b; rf; rs; rs; st; rw; f; st; b; rfz; rwz; rw; rwz; rfz; b;",11946.37,406.99,4850076
pci_orig,492,"st; rs; rw; f; b; st; rw; rfz; rf; rfz; rf; f; st; f; rs; rs; rw; rfz; rs; rs;",11587.90,478.28,5538586
pci_orig,493,"st; rwz; st; b; rs; rfz; b; rfz; st; f; rw; b; st; b; rs; rwz; rf; rwz; rfz; b;",11867.51,402.98,4770534
pci_orig,494,"b; f; st; rw; b; f; f; rf; rfz; rf; f; rw; rs; f; rfz; rwz; rw; rfz; rwz; b;",11113.93,620.74,6890060
pci_orig,495,"b; f; rwz; st; f; b; f; st; rs; rs; rfz; rw; rs; st; rf; f; b; b; rs; rfz;",11328.32,625.36,7080000
pci_orig,496,"st; f; rs; b; rwz; rw; rwz; rs; b; st; rwz; rw; rwz; f; rw; rw; rfz; rs; st; b;",11803.72,396.19,4673988
pci_orig,497,"b; rw; rw; rfz; rfz; rfz; rwz; rs; rf; rf; b; rf; rs; rwz; st; b; rwz; rs; rfz; b;",11754.48,442.24,5195268
pci_orig,498,"st; b; f; f; rfz; rw; rf; st; rw; rfz; st; f; f; rf; st; rwz; rwz; st; f; st;",11808.59,432.54,5101056
pci_orig,499,"b; f; rf; f; rwz; st; rf; rs; rs; rwz; f; rwz; rf; rs; f; rs; rf; b; b; st;",11687.17,428.47,5002036
pci_orig,500,"b; rw; st; rw; st; b; b; rwz; st; rfz; rfz; f; st; rfz; rf; st; st; f; rwz; rs;",11160.93,628.50,7008480
aes_secworks_orig,1,"b; b; f; rwz; st; rf; rfz; rs; b; rfz; rw; rs; rwz; rwz; rf; rf; rfz; rfz; rs; rs;",21911.11,611.16,13387621
aes_secworks_orig,2,"st; rwz; rs; st; rw; f; b; b; b; f; rwz; rwz; rwz; rf; rw; st; b; rfz; b; rw;",22853.86,581.41,13277593
aes_secworks_orig,3,"b; st; rw; st; rf; rfz; f; rf; b; rw; rw; rfz; rs; b; b; b; rw; rw; rfz; f;",21485.42,636.45,13664460
aes_secworks_orig,4,"b; st; rs; rf; st; rs; rwz; rw; rwz; st; rwz; rfz; rw; b; rfz; rwz; b; rf; rf; rwz;",23161.84,581.69,13456541
aes_secworks_orig,5,"b; rwz; b; rs; rw; rfz; rf; rfz; f; rwz; rw; rfz; rf; rw; f; rf; st; rwz; rfz; rwz;",22835.06,590.39,13472650
aes_secworks_orig,6,"b; rwz; rs; rf; rwz; rs; rs; b; rwz; st; rf; rfz; rfz; rs; rwz; rf; b; rs; st; rwz;",22580.82,608.73,13728640
aes_secworks_orig,7,"b; b; st; rwz; rfz; b; rwz; rw; b; rs; rfz; rs; st; rfz; rw; rs; rwz; b; f; rfz;",23048.62,577.12,13298696
aes_secworks_orig,8,"st; st; rwz; rw; f; rfz; f; st; rf; b; rf; rf; rs; rw; f; st; rfz; rw; st; rf;",21519.00,618.90,13298742
aes_secworks_orig,9,"st; b; rw; b; rf; f; rwz; st; rwz; rf; rs; rfz; f; f; f; rfz; rf; rs; rfz; rf;",23468.08,616.76,14456288
aes_secworks_orig,10,"b; rwz; rfz; f; rs; st; b; f; st; b; f; rfz; rs; st; rfz; st; rs; rw; b; st;",21485.06,626.12,13449610
aes_secworks_orig,11,"st; rw; rf; rfz; rf; f; f; rfz; rf; rf; st; rs; st; rwz; rfz; f; rfz; rf; st; rf;",21276.95,657.51,13978332
aes_secworks_orig,12,"st; rs; rfz; rs; rf; rs; rwz; rw; rf; rfz; rf; f; rf; rf; f; rwz; rfz; b; f; rf;",21163.62,621.56,13142223
aes_secworks_orig,13,"st; rwz; rfz; rs; rwz; rf; rf; rfz; f; f; rfz; st; rs; st; st; rwz; b; st; rwz; rs;",22382.56,609.81,13630638
aes_secworks_orig,14,"st; rwz; rs; f; rs; st; rwz; rf; rwz; rfz; rw; rf; rf; rfz; st; b; rwz; b; rf; rw;",22042.88,567.90,12497814
aes_secworks_orig,15,"st; rs; rwz; b; rs; rwz; rwz; rfz; st; rf; rwz; rf; st; rs; f; rw; st; rfz; rfz; rf;",23657.58,580.57,13721060
aes_secworks_orig,16,"b; rs; rwz; st; st; rf; rf; rwz; rw; f; b; rwz; st; b; f; rfz; rf; rf; rf; b;",23627.97,552.04,13042104
aes_secworks_orig,17,"b; rf; rf; f; rw; rwz; rwz; rfz; rwz; f; rw; rwz; f; rf; rf; st; rf; rf; rw; st;",23153.92,646.75,14956838
aes_secworks_orig,18,"b; rwz; rwz; b; rw; rw; rf; rf; rf; rf; b; rwz; st; rf; rf; f; b; rwz; f; rs;",22931.62,607.30,13919117
aes_secworks_orig,19,"st; rw; rs; rfz; rf; rf; b; rwz; b; st; b; rwz; rwz; rf; b; rs; f; rf; f; f;",21606.28,584.21,12617904
aes_secworks_orig,20,"b; b; rf; rs; rw; st; rs; b; rf; rf; f; rwz; f; rfz; f; rwz; rw; b; st; rf;",23105.04,574.40,13262270
aes_secworks_orig,21,"st; rfz; rwz; b; st; st; f; rf; rwz; rf; b; rs; rfz; b; st; rwz; st; rwz; rwz; rs;",22547.19,604.42,13618388
aes_secworks_orig,22,"st; st; st; rw; rf; st; rwz; rs; rs; rfz; rfz; st; f; b; f; rf; f; f; rs; rfz;",22501.33,583.15,13118083
aes_secworks_orig,23,"st; rf; rfz; rf; st; b; rf; rwz; rwz; rfz; f; rs; rwz; f; b; rw; rf; rfz; b; rwz;",21950.83,619.54,13587050
aes_secworks_orig,24,"b; st; f; rwz; rs; b; rfz; rf; st; rfz; rwz; rf; rw; b; f; rfz; rfz; st; st; rwz;",22592.31,589.85,13306688
aes_secworks_orig,25,"b; b; rwz; rw; rw; f; rw; rs; rw; rwz; f; f; rs; rfz; b; rf; rw; rfz; b; rf;",21904.03,612.48,13405248
aes_secworks_orig,26,"b; rs; rw; rf; rwz; rw; f; rwz; rwz; rfz; f; st; b; st; f; rf; rfz; rs; rw; rwz;",23047.47,599.85,13805153
aes_secworks_orig,27,"st; rs; rf; f; b; b; st; rs; rw; rs; rwz; rfz; rfz; b; f; rf; rs; rfz; rs; rwz;",22973.18,600.91,13783800
aes_secworks_orig,28,"st; b; rs; rwz; rfz; f; rs; rs; rf; rs; rfz; st; f; rwz; rwz; b; rfz; rw; f; f;",23055.31,565.19,13026075
aes_secworks_orig,29,"b; rfz; rw; f; b; rf; f; f; rfz; rf; f; f; f; rfz; b; b; f; rf; f; rs;",22326.24,580.42,12949080
aes_secworks_orig,30,"b; rfz; rs; b; rw; rw; rs; rwz; st; st; rwz; rfz; rs; rw; b; b; rw; rs; st; rs;",22406.30,627.86,14048562
aes_secworks_orig,31,"b; rf; f; rw; f; rwz; rw; rwz; st; rf; rf; b; f; rf; b; rf; f; b; rfz; rfz;",23178.40,594.30,13767732
aes_secworks_orig,32,"b; rwz; rwz; rw; st; rw; f; f; rs; rwz; rfz; rfz; st; f; rs; rfz; b; rfz; rf; st;",22612.74,595.16,13454140
aes_secworks_orig,33,"b; f; f; b; rw; rs; b; st; rwz; b; rw; rf; rfz; rw; b; st; st; f; rf; st;",22991.29,565.13,12989915
aes_secworks_orig,34,"b; st; rw; f; rw; st; st; f; rwz; rwz; b; rwz; rwz; st; rw; rwz; rfz; rfz; st; b;",21926.18,595.49,13045970
aes_secworks_orig,35,"b; b; b; rs; rw; f; rfz; st; b; rwz; st; b; rwz; rw; b; rw; rwz; f; rfz; rs;",22509.11,578.63,13010202
aes_secworks_orig,36,"st; rfz; rwz; rf; f; rw; rw; b; rf; rf; st; rfz; rw; rfz; st; rfz; rf; rwz; rwz; b;",20779.85,589.98,12238831
aes_secworks_orig,37,"b; f; st; rs; rwz; rfz; st; b; rfz; f; b; rwz; rw; rs; f; st; f; rwz; rw; rf;",22586.04,610.35,13777460
aes_secworks_orig,38,"st; rw; rw; rfz; st; b; rw; f; rs; f; rfz; rw; b; rf; rs; f; rf; rwz; rs; st;",22184.15,632.92,14020288
aes_secworks_orig,39,"st; rs; b; b; rfz; rw; rs; rwz; rfz; rs; st; rwz; f; rw; rf; rf; rf; f; st; rw;",22482.82,642.70,14433444
aes_secworks_orig,40,"b; rw; st; rwz; st; rwz; rf; rwz; rwz; b; rw; st; b; rwz; rfz; rf; rw; rs; rw; rf;",22998.43,629.74,14465742
aes_secworks_orig,41,"st; f; rw; st; rs; rfz; b; rwz; f; st; rw; rwz; rw; b; st; rs; st; st; f; rfz;",23656.35,593.94,14028008
aes_secworks_orig,42,"b; b; f; st; rwz; rwz; rwz; st; rf; st; rw; rf; rf; rwz; f; f; st; rw; rw; f;",24519.46,632.61,15496008
aes_secworks_orig,43,"b; rfz; rs; rfz; rw; rs; rf; rs; f; rs; rf; rw; st; rf; rfz; rs; rw; f; b; rw;",22491.25,589.14,13247199
aes_secworks_orig,44,"st; st; rwz; b; rwz; st; f; rf; st; b; rs; rf; rw; rs; rf; rwz; rf; f; b; rw;",21780.87,568.04,12371040
aes_secworks_orig,45,"b; rw; rs; b; rw; rwz; rf; rf; rf; rfz; f; rf; rf; st; rwz; st; b; f; rs; rf;",21878.78,632.06,13826896
aes_secworks_orig,46,"b; f; f; rf; rw; rfz; rf; rwz; rfz; rw; rfz; rw; rf; st; b; f; f; rfz; b; rwz;",22591.14,607.59,13712737
aes_secworks_orig,47,"b; st; f; rfz; b; f; f; rwz; rf; rwz; b; rf; f; rs; st; rfz; b; rs; rf; rf;",21498.28,612.16,13156776
aes_secworks_orig,48,"st; rw; rwz; f; f; rf; rw; rfz; rw; rwz; rf; rs; rfz; rwz; rwz; rf; rw; rfz; f; rs;",22304.59,629.34,14029216
aes_secworks_orig,49,"b; rfz; rwz; rwz; rw; b; rf; f; rs; b; rs; rfz; rfz; rfz; rfz; rwz; rw; st; rs; rf;",22632.36,631.73,14280792
aes_secworks_orig,50,"st; st; rwz; rf; rw; rf; rwz; rs; rw; rw; rf; rfz; rw; rfz; b; rfz; st; b; st; rw;",22003.27,593.39,13047779
aes_secworks_orig,51,"st; rs; rfz; st; rf; rf; rfz; f; st; rw; rf; st; f; rs; rfz; rfz; f; rw; rw; f;",22064.21,586.54,12929504
aes_secworks_orig,52,"st; f; rfz; rs; st; f; rf; b; rwz; rs; rfz; f; b; rf; rfz; rf; rf; rw; rs; st;",22109.60,597.60,13199073
aes_secworks_orig,53,"st; rs; st; f; b; rf; rfz; b; rw; rf; st; st; rf; rfz; rs; rs; b; rf; rw; rwz;",23119.80,598.41,13825162
aes_secworks_orig,54,"b; f; rf; rwz; rwz; st; b; rwz; rfz; rfz; f; st; rw; rs; st; rf; rwz; st; b; rs;",21980.51,591.82,12990180
aes_secworks_orig,55,"st; st; st; rwz; rwz; f; rf; b; rfz; b; rfz; rf; rs; st; f; rwz; st; f; f; st;",22926.88,612.65,14030712
aes_secworks_orig,56,"st; f; b; rf; st; st; b; rf; rwz; f; b; rf; rw; rw; rs; f; st; rwz; b; f;",22499.50,568.40,12779432
aes_secworks_orig,57,"b; f; rw; rs; rs; b; b; st; b; rw; b; f; rf; f; b; rw; rs; rw; rs; rfz;",21899.50,637.74,13949663
aes_secworks_orig,58,"b; st; rfz; rw; rfz; st; rfz; rs; rw; f; st; rf; rwz; rw; f; rfz; rs; rfz; f; rw;",21831.97,667.35,14561277
aes_secworks_orig,59,"st; rs; rfz; b; rfz; f; f; rwz; f; b; rfz; rw; rf; rw; b; rw; rs; rw; rfz; rfz;",22273.11,571.65,12717883
aes_secworks_orig,60,"st; rs; rwz; rw; f; rwz; b; rwz; b; b; rwz; st; rw; rf; rs; rf; st; rf; rw; b;",23272.42,551.11,12822872
aes_secworks_orig,61,"b; rw; rs; f; rf; f; b; b; rfz; st; rwz; rw; f; f; b; rf; rf; rf; rw; rwz;",23300.66,601.86,14003300
aes_secworks_orig,62,"st; rf; f; rfz; st; rfz; rfz; rs; b; b; rw; f; rwz; b; rf; rf; rw; rf; b; f;",21953.93,573.76,12579069
aes_secworks_orig,63,"b; rf; rwz; st; rf; rs; st; rf; rwz; rfz; rf; st; rf; st; st; rfz; st; rw; st; st;",23542.49,607.17,14289994
aes_secworks_orig,64,"b; b; rwz; rf; rfz; st; rw; f; st; rs; rw; rs; f; rf; rf; rw; st; f; rwz; b;",21647.38,604.15,13074788
aes_secworks_orig,65,"b; rwz; rw; rfz; rs; rs; rs; rfz; st; rwz; rw; b; rf; st; st; f; rwz; rs; rwz; f;",23288.37,597.80,13902936
aes_secworks_orig,66,"b; st; rf; f; b; rw; rw; rs; rs; st; f; rs; rw; rf; rfz; rfz; f; rw; rs; rwz;",23141.07,637.97,14740817
aes_secworks_orig,67,"b; rf; b; rfz; b; st; st; rfz; b; f; rwz; rwz; f; st; f; rf; rf; f; rfz; rwz;",22995.25,616.38,14164920
aes_secworks_orig,68,"st; rwz; b; st; rf; st; f; rfz; rwz; f; rw; b; st; rfz; rwz; st; rf; rs; st; st;",22472.29,597.95,13415784
aes_secworks_orig,69,"b; f; rwz; b; f; rwz; f; rs; b; rfz; b; rfz; st; f; rw; rfz; rfz; rwz; st; rw;",22530.46,595.88,13405350
aes_secworks_orig,70,"st; rf; rs; b; b; st; f; b; rw; rf; rs; rwz; rf; rf; f; rs; st; rs; rf; st;",24030.13,596.94,14321880
aes_secworks_orig,71,"st; rfz; f; b; rw; rwz; rfz; b; st; rs; b; b; rs; rs; rwz; f; rf; rs; rwz; rwz;",22404.87,615.96,13778460
aes_secworks_orig,72,"st; rwz; f; rw; rs; rf; rs; rs; f; st; rwz; rs; rwz; b; st; rw; b; f; rf; b;",21733.92,570.98,12387810
aes_secworks_orig,73,"b; rfz; rw; f; rw; b; st; rf; rs; f; st; rwz; rw; rf; b; rwz; b; rf; rwz; rf;",22758.52,603.06,13723074
aes_secworks_orig,74,"st; rf; rfz; f; st; rwz; st; rwz; rfz; rs; st; rfz; b; rw; st; f; rf; rfz; rw; rs;",21836.29,605.03,13210780
aes_secworks_orig,75,"b; rs; rw; rs; rs; st; rf; rw; rf; rwz; rfz; rwz; rs; rs; rwz; f; rf; rfz; rfz; rs;",23438.06,591.42,13851858
aes_secworks_orig,76,"st; f; rfz; rwz; rf; rfz; rs; rwz; f; rwz; rwz; st; rs; b; rw; rs; rw; rf; rwz; st;",21912.55,610.10,13366320
aes_secworks_orig,77,"b; rfz; rfz; rwz; rw; rwz; b; b; rwz; b; b; rf; rs; f; b; b; rwz; rw; rfz; rwz;",23152.45,606.73,14030112
aes_secworks_orig,78,"st; st; st; f; f; st; rw; st; rf; rfz; rs; rfz; rf; rwz; rs; rw; rwz; rf; rf; rf;",22197.18,633.95,14050701
aes_secworks_orig,79,"b; f; f; rw; rwz; rf; rwz; rfz; st; rs; rf; b; rf; st; rfz; rfz; b; rfz; st; st;",22288.42,600.12,13372800
aes_secworks_orig,80,"st; rs; st; f; rfz; rwz; b; rw; f; rs; rs; b; rwz; st; f; b; rwz; rwz; rwz; rw;",22892.51,596.48,13643632
aes_secworks_orig,81,"b; st; rw; rwz; rfz; st; b; f; rf; b; rw; b; rwz; rs; rf; b; b; f; rwz; st;",21902.45,633.03,13863966
aes_secworks_orig,82,"b; rwz; rs; rs; f; rfz; rf; rwz; rf; f; rwz; b; rfz; f; rw; b; rf; b; f; b;",22007.76,593.50,13050151
aes_secworks_orig,83,"b; rwz; b; f; rwz; rw; rw; st; rf; st; rfz; rfz; rwz; rw; b; rwz; rs; rfz; b; rwz;",22818.54,588.05,13416984
aes_secworks_orig,84,"b; rs; rw; rs; f; st; rw; rwz; rf; st; b; rfz; b; f; rf; rfz; rs; rw; b; f;",21558.65,568.03,12244944
aes_secworks_orig,85,"b; rs; rf; rs; rwz; st; b; rfz; rwz; rw; rf; rwz; rwz; f; st; rfz; rf; b; rs; rs;",22697.25,557.31,12642229
aes_secworks_orig,86,"st; b; rs; st; rs; rfz; f; b; st; rwz; rw; rw; st; f; rwz; rfz; rf; b; rw; rwz;",23647.54,579.33,13691613
aes_secworks_orig,87,"st; rwz; st; rs; rfz; f; b; rwz; rw; rf; rs; rfz; rw; rs; rs; rwz; rfz; f; rw; rw;",21813.20,614.53,13393182
aes_secworks_orig,88,"st; rs; rs; rwz; b; st; rw; f; rw; rw; rf; st; rf; rfz; b; rwz; b; rf; rs; st;",22585.54,561.28,12670185
aes_secworks_orig,89,"st; rs; rs; rw; rf; f; st; rfz; rw; f; rwz; f; st; rf; rw; rwz; rfz; st; rwz; st;",23022.96,596.74,13721112
aes_secworks_orig,90,"b; rfz; rw; b; rs; b; rf; st; rw; rs; rfz; b; rwz; rwz; rwz; rw; rwz; rwz; rfz; rw;",22640.57,607.40,13742480
aes_secworks_orig,91,"b; f; st; rfz; rf; rw; rwz; rf; rwz; st; rs; rwz; rf; rs; rw; rf; rwz; rw; f; rwz;",23558.01,642.49,15124236
aes_secworks_orig,92,"b; rw; rs; rf; rs; rs; st; rs; st; f; rwz; rfz; rs; b; b; rfz; st; rf; rwz; rfz;",22777.44,604.98,13757308
aes_secworks_orig,93,"st; rf; rfz; rw; rf; rw; b; b; rfz; st; rw; rw; rs; b; rwz; rw; f; rw; f; b;",21637.03,574.82,12419638
aes_secworks_orig,94,"b; rwz; rf; rfz; f; rwz; rfz; st; rwz; rwz; b; rf; rfz; f; rwz; rwz; rs; f; rfz; rf;",22392.83,600.60,13435200
aes_secworks_orig,95,"b; rwz; b; st; rwz; rfz; rw; rfz; f; b; rwz; rf; rfz; rfz; rs; st; b; rs; rw; rfz;",22928.19,574.18,13160672
aes_secworks_orig,96,"b; rs; rfz; rw; rwz; rwz; rw; f; rf; rwz; b; rfz; st; rf; rs; rf; f; rwz; rs; rs;",22810.28,590.81,13457900
aes_secworks_orig,97,"b; rfz; rf; rw; b; rw; rfz; rf; b; st; rfz; rfz; rs; rf; st; rf; rw; rf; rw; rwz;",22626.66,628.74,14209128
aes_secworks_orig,98,"st; b; b; rf; f; b; rf; f; b; rfz; f; rfz; rfz; st; rs; b; rw; rfz; f; rfz;",22255.58,586.79,13041430
aes_secworks_orig,99,"b; rw; st; rf; st; st; rfz; rw; f; rfz; rw; st; f; rw; rw; rwz; f; b; rw; rf;",20837.77,631.10,13148147
aes_secworks_orig,100,"b; rs; st; rs; f; b; rfz; f; st; st; rs; rwz; b; rfz; rw; rw; rs; rf; rfz; b;",22944.93,576.51,13215744
aes_secworks_orig,101,"st; rw; rwz; b; rw; rfz; b; f; rs; rfz; rwz; rw; st; rw; rs; rfz; b; st; rfz; rfz;",22925.12,594.73,13617450
aes_secworks_orig,102,"b; f; rw; b; rw; f; rs; st; rs; rfz; rs; st; rwz; f; rwz; f; rfz; f; rw; rs;",22683.92,638.32,14471754
aes_secworks_orig,103,"b; rf; rfz; b; st; b; rfz; rw; b; b; rfz; rf; st; f; st; b; rwz; rfz; f; f;",22721.71,600.49,13632600
aes_secworks_orig,104,"st; rw; rwz; rf; rs; f; rs; b; rs; rf; rwz; f; st; f; rs; f; b; rw; f; rf;",22486.17,569.96,12794534
aes_secworks_orig,105,"st; rwz; rs; rw; b; st; f; st; rf; b; st; rs; rfz; f; st; b; rs; st; rfz; rwz;",22343.45,612.22,13673916
aes_secworks_orig,106,"st; rfz; rfz; b; rfz; rfz; rwz; st; rs; rfz; rs; rf; st; rwz; rf; rf; f; rfz; rw; rs;",22640.03,633.38,14331120
aes_secworks_orig,107,"b; rf; rwz; st; rwz; rf; rfz; rwz; rs; st; rs; rfz; rw; rfz; rfz; rw; f; rf; f; rw;",22935.18,633.00,14517855
aes_secworks_orig,108,"b; st; st; st; rs; st; rwz; st; rwz; st; f; b; rf; f; st; rwz; st; rw; f; b;",22882.76,557.25,12745274
aes_secworks_orig,109,"st; rf; b; b; b; rs; b; f; b; rw; b; rfz; rf; rwz; rf; rw; rwz; rf; rf; st;",23773.12,600.67,14263800
aes_secworks_orig,110,"st; rf; f; st; rs; b; f; rfz; rs; b; rw; rw; f; rf; st; rw; rf; rwz; rw; rfz;",22615.25,610.71,13795150
