Design,Iteration,Temperature,Recipe,Area,Delay,QoR,Accepted
aes_secworks_orig,311,0.1902,"st; rs; rw; rwz; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",22530.96,563.43,12684390,No
aes_secworks_orig,312,0.1864,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; rwz; rfz; rs; rf; b; f; f; rw; f; b;",22631.13,593.89,13420183,No
aes_secworks_orig,313,0.1827,"st; rs; rw; rf; rs; rw; rs; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21991.83,577.39,12688807,No
aes_secworks_orig,314,0.1790,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21896.00,578.24,12655888,No
aes_secworks_orig,315,0.1754,"st; rs; rwz; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21842.37,573.89,12515466,No
aes_secworks_orig,316,0.1719,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; rfz; rfz; rs; rf; b; f; f; rw; f; b;",21775.49,567.00,12346425,No
aes_secworks_orig,317,0.1685,"st; rs; rw; rf; rs; rw; rwz; rw; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21543.25,556.72,11977908,No
aes_secworks_orig,318,0.1651,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; rfz; f; rw; f; b;",21812.27,565.94,12323780,No
aes_secworks_orig,319,0.1618,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,320,0.1586,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; st; b; f; st; rw; f; b;",21190.67,568.46,12035920,No
aes_secworks_orig,321,0.1554,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rw; rs; rf; b; f; st; rw; f; b;",21933.65,560.97,12282480,No
aes_secworks_orig,322,0.1523,"st; rfz; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",20882.49,628.57,13113896,No
aes_secworks_orig,323,0.1493,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; rfz; rw; f; b;",21730.06,564.78,12255720,No
aes_secworks_orig,324,0.1463,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rfz; rf; b; f; st; rw; f; b;",21360.71,568.23,12132480,No
aes_secworks_orig,325,0.1434,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; rw;",21626.19,569.28,12305194,No
aes_secworks_orig,326,0.1405,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,327,0.1377,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; f; rfz; rs; rf; b; f; st; rw; f; b;",21652.22,566.63,12255032,No
aes_secworks_orig,328,0.1349,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,329,0.1322,"st; rw; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21441.03,574.35,12307134,No
aes_secworks_orig,330,0.1296,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; rs; f; st; rw; f; b;",21656.67,568.68,12300608,No
aes_secworks_orig,331,0.1270,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21067.51,568.46,11966056,Yes
aes_secworks_orig,332,0.1245,"st; rs; rw; rf; rs; rs; b; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",22364.01,582.06,13015848,No
aes_secworks_orig,333,0.1220,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; b; b; f; st; rw; f; b;",21408.65,568.51,12159744,No
aes_secworks_orig,334,0.1196,"st; f; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",20800.63,587.45,12209600,No
aes_secworks_orig,335,0.1172,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; rfz; st; rw; f; b;",21891.22,565.94,12368415,No
aes_secworks_orig,336,0.1149,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21067.51,568.46,11966056,Yes
aes_secworks_orig,337,0.1126,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; b; rs; rf; b; f; st; rw; f; b;",21779.40,566.82,12326914,No
aes_secworks_orig,338,0.1103,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; rfz; rfz; rs; rf; b; f; st; rw; f; b;",21772.80,567.00,12344724,No
aes_secworks_orig,339,0.1081,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21067.51,568.46,11966056,Yes
aes_secworks_orig,340,0.1059,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",21067.51,568.46,11966056,Yes
aes_secworks_orig,341,0.1038,"st; rs; rw; rf; rs; rs; rwz; rf; st; rfz; rwz; rfz; rs; rf; b; f; st; rw; f; b;",22629.09,593.89,13418997,No
aes_secworks_orig,342,0.1017,"st; rs; rwz; rf; rs; rs; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; f; b;",22003.71,573.89,12607719,No
pci_orig,0,100.0,"st; f; rs; rwz; rfz; b; rw; rw; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rs; rf;",11720.79,424.94,4969280,Yes
pci_orig,1,100.0,"st; f; rs; rwz; rfz; b; rw; rw; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rs; rw;",11714.94,424.94,4966736,Yes
pci_orig,2,98.0000,"st; f; rs; rs; rfz; b; rw; rw; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rs; rw;",11705.90,423.02,4951215,Yes
pci_orig,3,96.0400,"st; f; rs; rs; rfz; b; rw; rw; rs; rs; rfz; b; rwz; f; rs; f; f; st; rs; rw;",11639.05,462.04,5377218,No
pci_orig,4,94.1192,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rs; rw;",11705.37,423.02,4951215,Yes
pci_orig,5,92.2368,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rs; rw;",11705.37,423.02,4951215,Yes
pci_orig,6,90.3921,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; rs; f; f; st; rw; rw;",11700.88,423.02,4949100,Yes
pci_orig,7,88.5843,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; rs; f; f; rfz; rw; rw;",11699.60,422.27,4936978,Yes
pci_orig,8,86.8126,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; rs; f; f; rfz; rw; b;",11682.48,416.30,4859712,Yes
pci_orig,9,85.0763,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11668.41,416.30,4853888,Yes
pci_orig,10,83.3748,"st; f; rs; rs; rfz; b; rw; rs; rs; rs; rfz; b; rfz; rf; b; f; f; rfz; rw; b;",11665.79,465.75,5424225,No
pci_orig,11,81.7073,"st; f; rs; rs; rfz; b; rw; rs; st; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,Yes
pci_orig,12,80.0732,"st; f; rs; rs; rfz; b; rw; rs; st; rs; rfz; b; rwz; rf; st; f; f; rfz; rw; b;",11676.64,416.30,4857216,No
pci_orig,13,78.4717,"st; f; rs; rs; rfz; b; rw; rs; st; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,Yes
pci_orig,14,76.9023,"st; f; rs; rs; rfz; b; rw; rs; st; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,Yes
pci_orig,15,75.3643,"st; f; rs; rs; rfz; b; rw; rs; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,Yes
pci_orig,16,73.8570,"st; f; rs; rs; rfz; b; rw; rs; rf; rs; rw; b; rwz; rf; b; f; f; rfz; rw; b;",11819.96,419.57,4952161,No
pci_orig,17,72.3799,"st; rf; rs; rs; rfz; b; rw; rs; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11629.48,419.27,4872551,No
pci_orig,18,70.9323,"st; f; rs; rs; rfz; b; rw; rs; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,Yes
pci_orig,19,69.5137,"st; f; rs; rs; rfz; b; rw; rs; rf; rs; st; b; rwz; rf; b; f; f; rfz; rw; b;",11781.77,419.57,4936239,No
pci_orig,20,68.1234,"st; f; rs; rs; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11705.79,407.41,4763935,Yes
pci_orig,21,66.7609,"st; rwz; rs; rs; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11152.19,490.74,5464480,No
pci_orig,22,65.4257,"st; st; rs; rs; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11621.14,442.66,5136482,No
pci_orig,23,64.1172,"st; f; rs; rs; rfz; b; rw; f; rs; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.78,416.30,4853472,No
pci_orig,24,62.8349,"st; f; rs; rs; rfz; rs; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11757.78,422.09,4961454,No
pci_orig,25,61.5782,"st; f; rs; rs; rfz; b; rw; f; rf; rs; rwz; b; rwz; rf; b; f; f; rfz; rw; b;",12137.57,399.01,4842663,No
pci_orig,26,60.3466,"st; f; rs; rs; rw; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11340.07,569.55,6452460,No
pci_orig,27,59.1397,"st; f; rs; rs; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11705.79,407.41,4763935,Yes
pci_orig,28,57.9569,"st; f; rs; rs; rfz; b; rw; rs; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11667.86,416.30,4853472,No
pci_orig,29,56.7978,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11604.82,407.41,4722828,Yes
pci_orig,30,55.6618,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11604.82,407.41,4722828,Yes
pci_orig,31,54.5486,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; rw;",11649.12,416.67,4845984,No
pci_orig,32,53.4576,"st; f; rs; b; rfz; b; rfz; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11867.48,412.64,4889204,No
pci_orig,33,52.3884,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; rf;",11644.62,416.67,4843904,No
pci_orig,34,51.3406,"st; f; rs; b; rfz; rf; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11684.18,409.37,4778756,No
pci_orig,35,50.3138,"st; f; rs; b; rw; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11268.71,556.83,6265008,No
pci_orig,36,49.3075,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11604.82,407.41,4722828,Yes
pci_orig,37,48.3214,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11607.45,407.41,4724049,No
pci_orig,38,47.3550,"st; f; rs; b; rfz; b; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; b; b;",11598.58,409.37,4743582,No
pci_orig,39,46.4079,"st; f; rs; b; rfz; rf; rw; f; rf; rs; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11684.18,409.37,4778756,No
pci_orig,40,45.4797,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,41,44.5701,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rwz; b;",11736.36,397.29,4659192,No
pci_orig,42,43.6787,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,43,42.8051,"st; f; rs; b; rfz; b; rw; st; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11761.74,395.63,4645595,No
pci_orig,44,41.9490,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; rfz; rfz; rw; b;",12045.09,399.01,4805955,No
pci_orig,45,41.1100,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,46,40.2878,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,47,39.4820,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rw; rf; b; f; f; rfz; rw; b;",11710.10,409.37,4789390,No
pci_orig,48,38.6924,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; rwz;",11684.22,407.80,4755388,No
pci_orig,49,37.9186,"st; f; rs; b; rfz; rw; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11515.27,409.37,4709635,No
pci_orig,50,37.1602,"st; f; rs; rwz; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11473.93,421.01,4830133,No
pci_orig,51,36.4170,"st; f; rs; b; rfz; b; b; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11761.89,399.66,4692639,No
pci_orig,52,35.6887,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rfz; b; f; f; rfz; rw; b;",11927.47,405.44,4830435,No
pci_orig,53,34.9749,"st; f; rs; b; rfz; b; rw; f; rf; rwz; f; b; rwz; rf; b; f; f; rfz; rw; b;",11927.98,399.01,4758873,No
pci_orig,54,34.2754,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; rfz; f; f; rfz; rw; b;",11867.83,412.64,4889204,No
pci_orig,55,33.5899,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rs; b;",11831.86,395.63,4673245,No
pci_orig,56,32.9181,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; rw; f; rfz; rw; b;",11801.32,395.63,4661395,No
pci_orig,57,32.2597,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; rw; f; rfz; rw; b;",11801.32,395.63,4661395,No
pci_orig,58,31.6145,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; rfz;",11849.61,413.13,4893637,No
pci_orig,59,30.9822,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,60,30.3626,"st; f; rfz; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11981.51,426.29,5103906,No
pci_orig,61,29.7553,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; rs;",11610.01,409.86,4748490,No
pci_orig,62,29.1602,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; rfz; f; f; rfz; rw; b;",11867.83,412.64,4889204,No
pci_orig,63,28.5770,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rs; b; f; f; rfz; rw; b;",11883.80,395.63,4693785,No
pci_orig,64,28.0055,"st; f; b; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11683.40,411.80,4801713,No
pci_orig,65,27.4454,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rs; rw; b;",11772.59,400.67,4708800,No
pci_orig,66,26.8965,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,67,26.3586,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; f; rw; b;",11770.16,400.67,4708000,No
pci_orig,68,25.8314,"st; f; rs; rfz; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11955.70,419.38,5009145,No
pci_orig,69,25.3148,"st; f; rs; b; rfz; rs; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11820.20,395.63,4668900,No
pci_orig,70,24.8085,"st; rs; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11626.89,423.31,4917798,No
pci_orig,71,24.3123,"st; f; rwz; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11393.02,429.25,4887597,No
pci_orig,72,23.8261,"st; f; rs; b; rf; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11064.63,620.01,6859680,No
pci_orig,73,23.3496,"st; f; rs; b; rfz; f; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11437.30,429.25,4906473,No
pci_orig,74,22.8826,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,75,22.4249,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rs; b; rwz; rf; b; f; f; rfz; rw; b;",11883.00,399.01,4741317,No
pci_orig,76,21.9764,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; b; rw; b;",11842.57,399.01,4724958,No
pci_orig,77,21.5369,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,78,21.1062,"st; f; rs; b; rfz; b; rw; f; rf; rfz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11692.89,419.48,4898948,No
pci_orig,79,20.6841,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; rf; b; f; f; rfz; rw; b;",11756.04,395.63,4643620,Yes
pci_orig,80,20.2704,"st; f; rs; b; rfz; b; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11754.10,395.63,4642830,Yes
pci_orig,81,19.8650,"st; f; rs; b; rfz; b; rw; f; rf; rfz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11692.89,419.48,4898948,No
pci_orig,82,19.4677,"st; f; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11727.24,395.63,4632165,Yes
pci_orig,83,19.0783,"st; f; rs; rf; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11699.62,409.45,4784891,No
pci_orig,84,18.6967,"st; f; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11727.24,395.63,4632165,Yes
pci_orig,85,18.3228,"st; f; rs; b; rfz; rwz; rfz; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",12052.40,412.72,4965424,No
pci_orig,86,17.9563,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,87,17.5972,"st; rf; rs; b; rfz; rwz; rw; rwz; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11513.44,411.06,4731843,No
pci_orig,88,17.2453,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; st;",11597.38,417.65,4835949,No
pci_orig,89,16.9004,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; rw; f; rfz; rw; b;",11560.78,409.64,4728040,No
pci_orig,90,16.5624,"st; rf; rs; b; rfz; rwz; rw; f; rf; rw; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11414.85,424.32,4839536,No
pci_orig,91,16.2312,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,92,15.9066,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; rwz; b; f; f; rfz; rw; b;",11600.88,402.98,4663200,No
pci_orig,93,15.5885,"st; rf; rs; b; rfz; rwz; rfz; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",12000.34,409.76,4908000,No
pci_orig,94,15.2767,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rw; rfz; rw; b;",11560.78,409.64,4728040,No
pci_orig,95,14.9712,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; st; b; rwz; st; b; f; f; rfz; rw; b;",11580.99,422.45,4886760,No
pci_orig,96,14.6718,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rwz; b;",11724.31,402.98,4713048,No
pci_orig,97,14.3784,"st; rf; rs; b; rw; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11486.87,484.62,5559224,No
pci_orig,98,14.0908,"st; rf; rs; b; rfz; rwz; rw; f; b; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11561.84,404.32,4670644,No
pci_orig,99,13.8090,"st; rf; rs; b; rs; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11927.64,414.33,4937778,No
pci_orig,100,13.5328,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; b; b; rwz; st; b; f; f; rfz; rw; b;",11528.16,424.48,4887872,No
pci_orig,101,13.2621,"st; rf; rs; b; rfz; f; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11776.07,402.32,4733952,No
pci_orig,102,12.9969,"st; rf; rs; b; rfz; rwz; rw; rf; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11491.02,404.32,4642364,No
pci_orig,103,12.7370,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,104,12.4823,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rs; rfz; rw; b;",11640.14,401.04,4667640,No
pci_orig,105,12.2327,"st; rf; rs; rfz; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11704.36,434.58,5079536,No
pci_orig,106,11.9880,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; rfz; f; rfz; rw; b;",11786.16,407.70,4796902,No
pci_orig,107,11.7482,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,108,11.5132,"st; rf; rs; b; rfz; rwz; rw; rw; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11492.03,404.32,4642768,No
pci_orig,109,11.2829,"st; rf; rs; b; rfz; st; rw; f; rf; rwz; rfz; b; rwz; st; b; f; f; rfz; rw; b;",11137.22,570.56,6348090,No
pci_orig,110,11.0572,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rs; st; b; f; f; rfz; rw; b;",11562.74,404.32,4671048,No
pci_orig,111,10.8361,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; rwz; f; rfz; rw; b;",11591.63,402.98,4659582,No
pci_orig,112,10.6194,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,113,10.4070,"st; rf; rs; b; rfz; f; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; b;",11773.13,402.32,4732746,No
pci_orig,114,10.1989,"st; rf; rs; b; rfz; rf; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; b;",11132.54,570.56,6345240,No
pci_orig,115,9.9949,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; f;",11597.38,417.65,4835949,No
pci_orig,116,9.7950,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; rs;",11589.97,417.65,4832613,No
pci_orig,117,9.5991,"st; rf; rs; b; rfz; rw; rw; f; rf; rwz; rfz; b; rwz; st; b; f; rf; rfz; rw; b;",11138.89,570.56,6348660,No
pci_orig,118,9.4071,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,119,9.2190,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; f; b; rwz; st; b; st; rf; rfz; rw; b;",11580.18,422.45,4886760,No
pci_orig,120,9.0346,"st; rf; rs; b; rfz; rwz; rw; st; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11608.74,430.89,4991440,No
pci_orig,121,8.8539,"st; rf; rs; b; rfz; rwz; rw; f; rwz; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11466.27,411.06,4712526,No
pci_orig,122,8.6768,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; st; b;",11580.51,402.98,4655160,No
pci_orig,123,8.5033,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; rwz; rf; rfz; rw; b;",11589.52,402.98,4658778,No
pci_orig,124,8.3332,"st; rf; rs; b; rwz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11783.06,420.61,4948860,No
pci_orig,125,8.1665,"st; rf; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11460.99,404.32,4629840,Yes
pci_orig,126,8.0032,"st; rf; rw; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11157.35,512.43,5712384,No
pci_orig,127,7.8431,"st; rfz; rs; b; rfz; rwz; rw; f; rf; rwz; rfz; b; rwz; st; b; st; rf; rfz; rw; b;",11411.78,455.86,5192005,No
